,date,time,N,P,Z,D,PTempDepGrow,PNutUptake,PLightHarv,PGains,Mix,,PMortality,PZooGrazed,PSinking,PLosses,ZGains,ZLinMort,ZQuadMort,SiMixing,ZLosses,ZUnassimFeedDetritus,DGains,DRemin,DZooGrazed,DSinking,DLosses,NMixing,ZUnassimFeedNitrate
0,1995-11-08,0.0,5.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1995-11-09,1.0,4.985331155592839,0.10832784736322201,0.09827285157482521,0.1093013079860399,0.9684695275031859,1.5382046374075464,0.8658510425091894,0.039491040017211064,0.0020000000000000005,0.0,0.020412493458781374,0.0006150517380434152,0.023068794542702928,0.0004758069286594709,0.0019912908379480032,0.0019826822150013,0.0,0.0039739730529493025,0.0002850244403563981,0.022688808737085776,0.002045984184021201,0.00030438194052561046,0.002045984184021201,0.0043963503085680125,0.008598931291079063,0.0001586023095531569,0.002041249345878138
2,1995-11-10,2.0,4.969330702352954,0.11712214181250201,0.09663442511667718,0.11924565719481973,1.452070687008828,2.306631685775352,1.294850787625644,0.061047298879245926,0.0030000000000000005,0.0,0.03168111396523987,0.0009815335936939186,0.03583075895545777,0.0007614402998979828,0.0029657526159403897,0.002932280266395461,0.0,0.005898032882335851,0.0004561284888277773,0.03510299507000804,0.003188169402189628,0.0004898486283311685,0.003188169402189628,0.006866187432710424,0.012917340571315269,0.00025381343329932744,0.003168111396523987
3,1995-11-11,3.0,4.951954981944163,0.12637926823359977,0.09508657428270552,0.12986629262449337,1.9351673635056765,3.0744606898930114,1.720621889823743,0.0841129202957013,0.004,0.0,0.04385235213432359,0.001401666603059439,0.049639253950815386,0.0010909152537455227,0.003924281224947413,0.0038510774452076403,0.0,0.0077753586701550526,0.0006534951278475596,0.04843012848711856,0.004433151611849258,0.0007063821964488168,0.004433151611849257,0.00957268542014733,0.017252434384703544,0.00036363841791517404,0.00438523521343236
4,1995-11-12,4.0,4.93316520438316,0.13609146181884654,0.09363166701988877,0.14119504142729838,2.4177616918901883,3.8416381380630638,2.143093103605593,0.10873685484615826,0.005,0.0,0.056972137897501794,0.0018816432287735723,0.06455099491602555,0.0014697544306026735,0.004867793880767999,0.004741311229060929,0.0,0.009609105109828925,0.0008804326057716501,0.06272036438404144,0.005787855281565127,0.0009584619511349749,0.005787855281565125,0.012534172514265226,0.021605607978822123,0.0004899181435342243,0.005697213789750181
5,1995-11-13,5.0,4.9129280875453825,0.1462466343683245,0.09227258646880439,0.1532618916008431,2.8998558223192976,4.608108340295881,2.5622001471524074,0.13496305835831324,0.006,0.0,0.07108541124581218,0.002428073508309193,0.0806220258787026,0.0019039882767445948,0.005797233978344064,0.00560518552871117,0.0,0.011402419507055232,0.001140553363847004,0.07802319858800325,0.007259512826742517,0.0012511308911972705,0.007259512826742514,0.015770156544682296,0.025978292492641514,0.0006346627589148648,0.007108541124581219
6,1995-11-14,6.0,4.8912165117855455,0.1568282073597303,0.09101273987521197,0.16609454193881243,3.3814519202809397,5.373813514652504,2.9778867387681234,0.1628298211867898,0.007,0.0,0.08623567477979309,0.003047973458000926,0.09790721571577334,0.0024001808787522502,0.006713576429273786,0.006444882273381528,0.0,0.013158458702655312,0.0014377895119095608,0.09438704072097642,0.008855645557053931,0.0015900572255783015,0.008855645557053928,0.019301348339686154,0.030371949296967616,0.0008000602929174167,0.00862356747797931
7,1995-11-15,7.0,4.868010040949017,0.16781505331382598,0.08985606362214063,0.1797179837347042,3.862552166556961,6.138693900043908,3.3901054692917967,0.19236922426863534,0.008,0.0,0.10246456858845462,0.003748747396223078,0.11645977284352318,0.0029654511245554116,0.007617832598470594,0.007262572603059203,0.0,0.014880405201529796,0.0017764055045645943,0.11185880669148979,0.010584039786612855,0.001981592941082064,0.010584039786612851,0.02314967251430776,0.03478806389745761,0.000988483708185137,0.010246456858845463
8,1995-11-16,8.0,4.843295487462987,0.17918149279381282,0.08880703072860457,0.19415399416452325,4.343158757200025,6.902687906646971,3.7988187879425466,0.22360654269468447,0.009,0.0,0.11981135240091852,0.004538164148575099,0.13633065178958548,0.0036074998376300635,0.008511056352430735,0.008060430455709776,0.0,0.01657148680814051,0.0021610143954885405,0.13048342314883776,0.012452714255708262,0.0024328500304201923,0.012452714255708257,0.027338278541836705,0.0392281381306898,0.0012024999458766876,0.011981135240091851
9,1995-11-17,9.0,4.8170672043984535,0.19089741491243536,0.08787065816367248,0.20942076869328502,4.8232739035149015,7.665732255307456,4.2039995906154175,0.2565599235179789,0.009999999999999998,0.0,0.13831252266809785,0.005424335559349711,0.15756811049425734,0.004334632253860642,0.009394348677345624,0.00884064311195755,0.0,0.018234991789303174,0.0025965913018295636,0.15030346264727298,0.01446988904860806,0.0029517654142940425,0.014469889048608056,0.03189154351151015,0.043693683624474566,0.0014448774179535472,0.013831252266809783
10,1995-11-18,10.0,4.789327415558117,0.2029284498790474,0.08705251837703759,0.22553247113743016,5.3028998320345275,8.427762151903671,4.605631904797433,0.29124001859617354,0.010999999999999998,0.0,0.15800134461326806,0.006415691531245059,0.18021717060583992,0.005155789246450581,0.010268863565082739,0.009605425003445281,0.0,0.019874288568528017,0.0030884921089848897,0.17135870028733563,0.016643946233876872,0.003547186239673938,0.016643946233876866,0.03683507870742767,0.04818621367953325,0.0017185964154835265,0.015800134461326804
11,1995-11-19,11.0,4.760086384275664,0.21523623380312576,0.08635875390820094,0.24249884700363847,5.782038784496644,9.188711470657482,5.003711351338909,0.3276497769104453,0.011999999999999995,0.0,0.1789074432188315,0.007520957455318663,0.20431914499603335,0.006080581139348489,0.011135813571335636,0.010357031358926929,0.0,0.021492844930262562,0.003642473725986535,0.19368573051615365,0.018983387640119097,0.004228957789799188,0.01898338764011909,0.04219573307003738,0.052707235340810926,0.0020268603797828294,0.017890744321883152
12,1995-11-20,12.0,4.729362474379322,0.2277787466928869,0.08579609728847899,0.260324865664146,6.260693017819214,9.948512948994361,5.398245461626774,0.3657843432106349,0.012999999999999994,0.0,0.20105642142781247,0.008749134835868099,0.22991119840646185,0.007119328392268967,0.011996475612251816,0.011097773190653182,0.0,0.023094248802904994,0.0042647184572045995,0.21731761549726886,0.021496788956474982,0.005008021477695121,0.021496788956474975,0.04800159939064508,0.05725824134399448,0.002373109464089655,0.02010564214278125
13,1995-11-21,13.0,4.6971821028440495,0.24051071379987313,0.08537189733210998,0.27901039946400086,6.73886480407478,10.707098393789522,5.789253843847505,0.4056310641495638,0.013999999999999993,0.0,0.22446951400989543,0.010109486827519458,0.25702595223840446,0.008283110451379434,0.012852196986517725,0.01183003383186675,0.0,0.02468223081838447,0.0049618632655606286,0.2422835742619737,0.024192750324474002,0.005896523706547082,0.024192750324473995,0.054282024355495076,0.061840702026614645,0.002761036817126478,0.022446951400989543
14,1995-11-22,14.0,4.663579601145339,0.25338405054735763,0.08509415242951,0.2985499405344904,7.216556430463889,11.464398894983674,6.176768215601172,0.44716958631401144,0.014999999999999994,0.0,0.2491632797796282,0.011611529897776484,0.2856911376553676,0.009583823701708334,0.013704401675109553,0.012556287296203809,0.0,0.026260688971313357,0.005741034487979873,0.26860871594271757,0.027079844386634116,0.006907936192481169,0.02707984438663411,0.06106762496574939,0.06645605734674861,0.003194607900569445,0.02491632797796282
15,1995-11-23,15.0,4.628596919546492,0.2663483847475842,0.08497155553638898,0.318932380831175,7.693770199286964,12.220345052390051,6.560832208286518,0.4903721120705249,0.015999999999999993,0.0,0.2751493579450446,0.013265035472105339,0.31592932921165434,0.011034254678541093,0.014554597114649993,0.013279119726617147,0.0,0.02783371684126714,0.006609891691493217,0.2963138467511876,0.030166559843379483,0.008057195790776003,0.030166559843379476,0.06839031547753496,0.07110570905539232,0.0036780848928470314,0.027514935794504453
